loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2020-07-29 11:16:58.230 +0200,27,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014218.06419,50.11377552994537,8.679425781600809,109.4668,1.24,93.8671875,3,10,-9999
2020-07-29 11:17:00.233 +0200,28,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014218.06419,50.11377552994537,8.679425781600809,109.4668,1.24,93.8671875,3,10,-9999
2020-07-29 11:17:02.235 +0200,29,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014221.071445,50.11376936924654,8.679479341962075,109.0028,1.18,101.953125,3,10,-9999
2020-07-29 11:17:04.238 +0200,30,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014223.080386,50.11376731568026,8.679512953393793,108.9638,1.18,87.1875,3,10,-9999
2020-07-29 11:17:06.241 +0200,31,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014226.076634,50.11377607476908,8.679576069124675,109.2554,1.71,75.9375,3,10,-9999
2020-07-29 11:17:08.244 +0200,32,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014228.078535,50.11378596541482,8.679617391907311,108.7074,1.13,103.359375,3,10,-9999
2020-07-29 11:17:10.246 +0200,33,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014230.079447,50.11378692933368,8.679645303644872,109.0664,0.83,80.859375,3,10,-9999
2020-07-29 11:17:12.249 +0200,34,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014230.079447,50.11378692933368,8.679645303644872,109.0664,0.83,80.859375,3,10,-9999
2020-07-29 11:17:14.252 +0200,35,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014233.077811,50.11379761626023,8.679667767145371,108.5256,0.49,79.8046875,3,10,-9999
2020-07-29 11:17:16.255 +0200,36,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014235.081345,50.11380113665956,8.679683860399461,108.812,0.4,107.9296875,3,10,-9999
2020-07-29 11:17:18.259 +0200,37,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014238.076967,50.11380331595439,8.679733565085268,108.2028,0.91,127.96875,3,10,-9999
2020-07-29 11:17:20.260 +0200,38,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014238.076967,50.11380331595439,8.679733565085268,108.2028,0.91,127.96875,3,10,-9999
2020-07-29 11:17:22.263 +0200,39,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014241.076069,50.11378210973936,8.679779078819491,108.5252,0.89,116.3671875,3,10,-9999
2020-07-29 11:17:24.266 +0200,40,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014243.080352,50.11376995597976,8.679799949758388,108.9704,0.56,108.28125,3,10,-9999
2020-07-29 11:17:26.268 +0200,41,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014246.075279,50.11376995597976,8.679848732434847,108.33,1.07,74.1796875,3,10,-9999
2020-07-29 11:17:28.271 +0200,42,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014248.077553,50.1137766615023,8.67988309823785,109.1251,1.04,48.1640625,3,10,-9999
2020-07-29 11:17:30.274 +0200,43,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014248.077553,50.1137766615023,8.67988309823785,109.1251,1.04,48.1640625,3,10,-9999
2020-07-29 11:17:32.277 +0200,44,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014251.07113,50.11378282220113,8.679919559516646,108.555,0.78,1.7578125,3,10,-9999
2020-07-29 11:17:34.279 +0200,45,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014253.078392,50.11378244501549,8.679947974168398,108.6776,0.54,146.953125,3,10,-9999
2020-07-29 11:17:36.282 +0200,46,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014256.072822,50.11376702231365,8.679986614742019,109.1299,0.72,173.671875,3,10,-9999
2020-07-29 11:17:38.285 +0200,47,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014258.081219,50.11376052633869,8.680018298336007,108.7575,1.09,90.703125,3,10,-9999
2020-07-29 11:17:40.288 +0200,48,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014258.081219,50.11376052633869,8.680018298336007,108.7575,1.09,90.703125,3,10,-9999
2020-07-29 11:17:43.100 +0200,49,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014261.079291,50.11376014915305,8.68006976322148,108.8528,0.63,94.5703125,3,10,-9999
2020-07-29 11:17:45.093 +0200,50,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014263.080771,50.11376446583319,8.680107565604784,108.2654,0.76,52.3828125,3,10,-9999
2020-07-29 11:17:47.105 +0200,51,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014266.077888,50.11379690379846,8.680169675507285,108.4364,1.12,86.8359375,3,10,-9999
2020-07-29 11:17:49.098 +0200,52,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014266.077888,50.11379690379846,8.680169675507285,108.4364,1.12,86.8359375,3,10,-9999
2020-07-29 11:17:51.093 +0200,53,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014269.077278,50.11381572117108,8.680224744611122,109.0247,0.69,67.5,3,10,-9999
2020-07-29 11:17:53.103 +0200,54,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014271.078572,50.11382569563585,8.680261122070887,108.4386,0.64,131.8359375,3,10,-9999
2020-07-29 11:17:55.097 +0200,55,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014274.074603,50.1138334908058,8.68028132245753,109.136,0,309.7265625,3,10,-9999
2020-07-29 11:17:57.117 +0200,56,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014276.075481,50.11384451300847,8.680298002444841,108.7028,0.8,52.3828125,3,10,-9999
2020-07-29 11:17:59.102 +0200,57,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014276.075481,50.11384451300847,8.680298002444841,108.7028,0.8,52.3828125,3,10,-9999
2020-07-29 11:18:01.094 +0200,58,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014279.074589,50.11387552605021,8.680359944709279,108.5405,1.09,62.578125,3,10,-9999
2020-07-29 11:18:03.107 +0200,59,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014282.07486,50.1138992887457,8.680423144259192,108.9665,0.58,92.4609375,3,10,-9999
2020-07-29 11:18:05.100 +0200,60,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014282.07486,50.1138992887457,8.680423144259192,108.9665,0.58,92.4609375,3,10,-9999
2020-07-29 11:18:07.093 +0200,61,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014285.073793,50.11392112360346,8.680485924713947,108.2016,1.08,69.2578125,3,10,-9999
2020-07-29 11:18:09.106 +0200,62,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014287.078374,50.11393801313835,8.680526828401424,108.447,1.01,71.71875,3,10,-9999
2020-07-29 11:18:11.098 +0200,63,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014290.077051,50.1139640389477,8.68059648201678,108.4783,1.46,67.5,3,10,-9999
2020-07-29 11:18:13.112 +0200,64,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014290.077051,50.1139640389477,8.68059648201678,108.4783,1.46,67.5,3,10,-9999
2020-07-29 11:18:15.104 +0200,65,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014293.076591,50.11399287269461,8.680636631332971,108.9222,0.79,97.734375,3,10,-9999
2020-07-29 11:18:17.097 +0200,66,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014295.079193,50.11400372725922,8.680648868911602,109.193,0.51,96.6796875,3,10,-9999
2020-07-29 11:18:19.109 +0200,67,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014298.074591,50.11402610694068,8.680688012399413,108.8172,0.78,77.6953125,4,10,-9999
2020-07-29 11:18:21.102 +0200,68,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014300.076867,50.11405292903083,8.680726988249161,108.739,0.21,78.046875,4,10,-9999
2020-07-29 11:18:23.095 +0200,69,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014302.077177,50.11407581162649,8.680755235262849,109.1337,0.91,89.296875,3,10,-9999
2020-07-29 11:18:25.107 +0200,70,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014302.077177,50.11407581162649,8.680755235262849,109.1337,0.91,89.296875,3,10,-9999
2020-07-29 11:18:27.100 +0200,71,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014305.075133,50.11409710166055,8.68079781533096,108.9387,0,99.140625,3,10,-9999
2020-07-29 11:18:29.113 +0200,72,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014307.078243,50.11412170254636,8.680819440641143,108.8701,0.68,231.6796875,3,10,-9999
2020-07-29 11:18:31.106 +0200,73,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014310.073855,50.11415129066455,8.68086034432862,108.4677,0.73,59.0625,3,10,-9999
2020-07-29 11:18:33.098 +0200,74,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014310.073855,50.11415129066455,8.68086034432862,108.4677,0.73,59.0625,3,10,-9999
2020-07-29 11:18:35.111 +0200,75,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014313.073941,50.1141654141714,8.680898649626114,109.1892,1.03,159.2578125,3,10,-9999
2020-07-29 11:18:37.104 +0200,76,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014315.078611,50.11417601727891,8.680929997943975,109.2065,0.77,94.5703125,3,10,-9999
2020-07-29 11:18:39.097 +0200,77,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014318.073151,50.11419910942215,8.680977020420768,109.0051,0.98,75.234375,3,10,-9999
2020-07-29 11:18:41.110 +0200,78,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014318.073151,50.11419910942215,8.680977020420768,109.0051,0.98,75.234375,3,10,-9999
2020-07-29 11:18:43.104 +0200,79,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014321.072698,50.11422907472598,8.681029239677526,109.8483,0.85,56.25,3,10,-9999
2020-07-29 11:18:45.114 +0200,80,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014323.078319,50.11425405279743,8.681077687077858,109.2366,1.44,69.609375,3,10,-9999
2020-07-29 11:18:47.108 +0200,81,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014326.077031,50.11428049770194,8.681127978496887,109.4625,0.64,52.03125,3,10,-9999
2020-07-29 11:18:49.102 +0200,82,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014326.077031,50.11428049770194,8.681127978496887,109.4625,0.64,52.03125,3,10,-9999
2020-07-29 11:18:51.114 +0200,83,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014329.076336,50.11429101699042,8.681164188318588,109.5373,1.06,171.2109375,3,10,-9999
2020-07-29 11:18:53.106 +0200,84,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014331.079866,50.11428083297807,8.681159494452812,109.3508,1.01,191.25,3,10,-9999
2020-07-29 11:18:55.099 +0200,85,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014334.074237,50.11428343136805,8.681181538858153,109.3219,0.48,77.6953125,3,10,-9999
2020-07-29 11:18:57.112 +0200,86,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014334.074237,50.11428343136805,8.681181538858153,109.3219,0.48,77.6953125,3,10,-9999
2020-07-29 11:18:59.104 +0200,87,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014337.074428,50.1143086608966,8.681230153896548,109.3268,0.6,55.546875,3,10,-9999
2020-07-29 11:19:01.116 +0200,88,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014339.079772,50.11432362259376,8.681264100604393,109.5496,0.56,58.359375,3,10,-9999
2020-07-29 11:19:03.110 +0200,89,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014342.07615,50.1143419789617,8.681322019555308,109.3885,0.5,78.046875,3,10,-9999
2020-07-29 11:19:05.103 +0200,90,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014344.078545,50.11435216297406,8.681372646250464,109.5504,0.89,66.4453125,3,10,-9999
2020-07-29 11:19:07.115 +0200,91,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014347.075753,50.11436176025319,8.681414807223417,109.1275,0.43,113.90625,3,10,-9999
2020-07-29 11:19:09.108 +0200,92,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014347.075753,50.11436176025319,8.681414807223417,109.1275,0.43,113.90625,3,10,-9999
2020-07-29 11:19:11.101 +0200,93,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014350.073785,50.1143638976385,8.681444646798708,109.1874,0.45,71.71875,3,10,-9999
2020-07-29 11:19:13.113 +0200,94,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014352.074198,50.11436888487088,8.681466439746954,109.393,0.21,191.6015625,3,10,-9999
2020-07-29 11:19:15.106 +0200,95,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014354.074201,50.11436817240912,8.681482281543948,109.1892,0.4,172.96875,3,10,-9999
2020-07-29 11:19:17.118 +0200,96,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014357.073206,50.11437043552297,8.681522598498203,109.4785,0.55,86.484375,4,10,-9999
2020-07-29 11:19:19.113 +0200,97,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014357.073206,50.11437043552297,8.681522598498203,109.4785,0.55,86.484375,4,10,-9999
2020-07-29 11:19:21.105 +0200,98,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014359.074358,50.11437227954167,8.681553192444779,109.0085,0.75,110.0390625,4,10,-9999
2020-07-29 11:19:23.117 +0200,99,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014362.07379,50.11438535531062,8.681616140537598,109.5778,0.77,74.53125,4,10,-9999
2020-07-29 11:19:25.111 +0200,100,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014362.07379,50.11438535531062,8.681616140537598,109.5778,0.77,74.53125,4,10,-9999
2020-07-29 11:19:27.103 +0200,101,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014365.072676,50.11439109691429,8.681665258490185,109.432,0.51,129.375,4,10,-9999
2020-07-29 11:19:29.115 +0200,102,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014369.077508,50.11443133004951,8.681797357284168,109.2938,1.49,65.0390625,4,10,-9999
2020-07-29 11:19:31.108 +0200,103,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014369.077508,50.11443133004951,8.681797357284168,109.2938,1.49,65.0390625,4,10,-9999
2020-07-29 11:19:33.120 +0200,104,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014371.077527,50.11445517656404,8.681864161052445,109.8112,1.41,65.390625,3,10,-9999
2020-07-29 11:19:35.113 +0200,105,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014374.073975,50.11445899032998,8.68190347217832,109.6093,0.51,136.7578125,3,10,-9999
2020-07-29 11:19:37.107 +0200,106,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014376.078839,50.11444708802748,8.681912859909872,109.6269,0.47,158.203125,3,10,-9999
2020-07-29 11:19:39.119 +0200,107,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014379.075961,50.11444264561879,8.681934401401023,109.2153,0.48,54.4921875,3,10,-9999
2020-07-29 11:19:41.112 +0200,108,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014379.075961,50.11444264561879,8.681934401401023,109.2153,0.48,54.4921875,3,10,-9999
2020-07-29 11:19:43.105 +0200,109,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014382.073001,50.1144492673223,8.681969773032407,109.6347,1.07,74.1796875,3,10,-9999
2020-07-29 11:19:45.117 +0200,110,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014384.078002,50.11446238500076,8.682021657013038,109.5758,1.25,74.1796875,3,10,-9999
2020-07-29 11:19:47.110 +0200,111,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014384.078002,50.11446238500076,8.682021657013038,109.5758,1.25,74.1796875,3,10,-9999
2020-07-29 11:19:49.123 +0200,112,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014387.074734,50.11448086709726,8.682084605105857,109.2327,1.18,66.4453125,3,10,-9999
2020-07-29 11:19:51.115 +0200,113,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014390.000218,50.11449809190827,8.682156354197005,108.6055,1.21,74.53125,3,10,-9999
2020-07-29 11:19:53.110 +0200,114,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014390.000218,50.11449809190827,8.682156354197005,108.6055,1.21,74.53125,3,10,-9999
2020-07-29 11:19:55.121 +0200,115,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014393.000187,50.11452030395168,8.682216117166618,109.5758,1,59.0625,3,10,-9999
2020-07-29 11:19:57.114 +0200,116,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014396.000165,50.11453350544917,8.682258613415698,109.7383,1.26,77.34375,3,10,-9999
2020-07-29 11:19:59.109 +0200,117,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014396.000165,50.11453350544917,8.682258613415698,109.7383,1.26,77.34375,3,10,-9999
2020-07-29 11:20:01.119 +0200,118,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014399.000144,50.11454410855669,8.682322148241738,109.6944,1.26,89.296875,3,10,-9999
2020-07-29 11:20:03.114 +0200,119,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014402.000117,50.11455198754567,8.682367326699833,109.5852,0.55,71.015625,3,10,-9999
2020-07-29 11:20:05.125 +0200,120,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014405.000095,50.11456338693398,8.682422228165606,109.3344,0.56,90.3515625,3,10,-9999
2020-07-29 11:20:07.118 +0200,121,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014405.000095,50.11456338693398,8.682422228165606,109.3344,0.56,90.3515625,3,10,-9999
2020-07-29 11:20:09.113 +0200,122,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014408.000075,50.11457319376069,8.682510238148907,109.2051,1.44,76.2890625,3,10,-9999
2020-07-29 11:20:11.123 +0200,123,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014411.000059,50.1145726908465,8.682575281717519,109.7709,0.62,105.8203125,3,10,-9999
2020-07-29 11:20:13.115 +0200,124,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014411.000059,50.1145726908465,8.682575281717519,109.7709,0.62,105.8203125,3,10,-9999
2020-07-29 11:20:15.109 +0200,125,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014414.000045,50.11455873497772,8.682617191233376,109.485,0.59,86.1328125,3,10,-9999
2020-07-29 11:20:17.121 +0200,126,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014417.000032,50.11456393175769,8.682669494309167,108.8722,0.81,64.3359375,3,10,-9999
2020-07-29 11:20:19.114 +0200,127,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014417.000032,50.11456393175769,8.682669494309167,108.8722,0.81,64.3359375,3,10,-9999
2020-07-29 11:20:21.126 +0200,128,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014420.000021,50.11457344521779,8.682722467937211,110.04,1.1,79.8046875,3,10,-9999
2020-07-29 11:20:23.119 +0200,129,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014420.000021,50.11457344521779,8.682722467937211,110.04,1.1,79.8046875,3,10,-9999
2020-07-29 11:20:25.112 +0200,130,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014423.000011,50.11457516350794,8.682777788498143,109.3206,0.61,82.265625,3,10,-9999
2020-07-29 11:20:27.124 +0200,131,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014426.000002,50.11459146630961,8.682856578387955,109.615,1.35,81.9140625,3,10,-9999
2020-07-29 11:20:29.118 +0200,132,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014428.999993,50.11460056067455,8.682904271417001,109.6082,0.54,81.5625,3,10,-9999
2020-07-29 11:20:31.111 +0200,133,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014428.999993,50.11460056067455,8.682904271417001,109.6082,0.54,81.5625,3,10,-9999
2020-07-29 11:20:33.123 +0200,134,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014431.999985,50.11460701473999,8.682928327479104,109.407,0.4,74.8828125,3,10,-9999
2020-07-29 11:20:35.119 +0200,135,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014434.999979,50.11461749211895,8.682983061306814,109.8271,1.16,67.8515625,3,10,-9999
2020-07-29 11:20:37.128 +0200,136,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014434.999979,50.11461749211895,8.682983061306814,109.8271,1.16,67.8515625,3,10,-9999
2020-07-29 11:20:39.121 +0200,137,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014437.999972,50.11461355262446,8.683057744064072,109.5571,0.88,112.8515625,3,10,-9999
2020-07-29 11:20:41.114 +0200,138,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1596014440.999966,50.11456435085285,8.683126391851047,109.0472,0.64,163.828125,3,10,-9999
