loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2020-08-23 21:36:12.631 +0200,17,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211371.993451,50.57799818464608,8.663015607752524,185.5682,0,223.2421875,3,5,-9999
2020-08-23 21:36:13.135 +0200,18,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211372.993979,50.57799818464608,8.663015607752524,185.5775,0,223.2421875,4,5,-9999
2020-08-23 21:36:13.638 +0200,19,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211372.993979,50.57799818464608,8.663015607752524,185.5775,0,223.2421875,4,5,-9999
2020-08-23 21:36:14.141 +0200,20,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211373.994474,50.57799818464608,8.663015607752524,185.5484,0,223.2421875,4,5,-9999
2020-08-23 21:36:14.645 +0200,21,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211373.994474,50.57799818464608,8.663015607752524,185.5484,0,223.2421875,4,5,-9999
2020-08-23 21:36:15.148 +0200,22,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211374.994939,50.57800099258365,8.663019798704109,185.6419,0.24,116.71875,4,5,-9999
2020-08-23 21:36:15.652 +0200,23,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211374.994939,50.57800099258365,8.663019798704109,185.6419,0.24,116.71875,4,5,-9999
2020-08-23 21:36:16.156 +0200,24,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211375.995374,50.57800069921704,8.66302080453249,185.6232,0.18,116.71875,4,5,-9999
2020-08-23 21:36:16.658 +0200,25,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211375.995374,50.57800069921704,8.66302080453249,185.6232,0.18,116.71875,4,5,-9999
2020-08-23 21:36:17.162 +0200,26,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211376.995781,50.57800069921704,8.66302080453249,185.6182,0,116.71875,4,5,-9999
2020-08-23 21:36:17.665 +0200,27,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211376.995781,50.57800069921704,8.66302080453249,185.6182,0,116.71875,4,5,-9999
2020-08-23 21:36:18.168 +0200,28,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211377.996163,50.57800069921704,8.66302080453249,185.5678,0,116.71875,4,5,-9999
2020-08-23 21:36:18.672 +0200,29,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211377.996163,50.57800069921704,8.66302080453249,185.5678,0,116.71875,4,5,-9999
2020-08-23 21:36:19.175 +0200,30,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211378.996522,50.57800069921704,8.66302080453249,185.647,0,270.3515625,3,5,-9999
2020-08-23 21:36:19.678 +0200,31,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211378.996522,50.57800069921704,8.66302080453249,185.647,0,270.3515625,3,5,-9999
2020-08-23 21:36:20.182 +0200,32,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211379.996858,50.57800069921704,8.66302080453249,185.6349,0,270.3515625,4,5,-9999
2020-08-23 21:36:20.685 +0200,33,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211379.996858,50.57800069921704,8.66302080453249,185.6349,0,270.3515625,4,5,-9999
2020-08-23 21:36:21.188 +0200,34,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211380.997172,50.57800069921704,8.66302080453249,185.6072,0,270.3515625,4,5,-9999
2020-08-23 21:36:21.692 +0200,35,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211380.997172,50.57800069921704,8.66302080453249,185.6072,0,270.3515625,4,5,-9999
2020-08-23 21:36:22.195 +0200,36,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211381.997468,50.57800069921704,8.66302080453249,185.6381,0,63.6328125,3,5,-9999
2020-08-23 21:36:22.698 +0200,37,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211381.997468,50.57800069921704,8.66302080453249,185.6381,0,63.6328125,3,5,-9999
2020-08-23 21:36:23.201 +0200,38,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211382.997744,50.57800069921704,8.66302080453249,185.6309,0,63.6328125,3,5,-9999
2020-08-23 21:36:23.705 +0200,39,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211382.997744,50.57800069921704,8.66302080453249,185.6309,0,63.6328125,3,5,-9999
2020-08-23 21:36:24.208 +0200,40,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211383.998004,50.57800069921704,8.66302080453249,185.6692,0,63.6328125,3,5,-9999
2020-08-23 21:36:24.711 +0200,41,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211383.998004,50.57800069921704,8.66302080453249,185.6692,0,63.6328125,3,5,-9999
2020-08-23 21:36:25.214 +0200,42,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211384.998248,50.57800069921704,8.66302080453249,185.4581,0,63.6328125,3,5,-9999
2020-08-23 21:36:25.718 +0200,43,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211384.998248,50.57800069921704,8.66302080453249,185.4581,0,63.6328125,3,5,-9999
2020-08-23 21:36:26.221 +0200,44,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211385.998476,50.57800069921704,8.66302080453249,183.9295,0,63.6328125,3,5,-9999
2020-08-23 21:36:26.724 +0200,45,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211385.998476,50.57800069921704,8.66302080453249,183.9295,0,63.6328125,3,5,-9999
2020-08-23 21:36:27.227 +0200,46,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211386.998691,50.57800069921704,8.66302080453249,183.1309,0,63.6328125,3,5,-9999
2020-08-23 21:36:27.731 +0200,47,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211386.998691,50.57800069921704,8.66302080453249,183.1309,0,63.6328125,3,5,-9999
2020-08-23 21:36:28.234 +0200,48,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211387.998892,50.57800069921704,8.66302080453249,182.4682,0,63.6328125,4,5,-9999
2020-08-23 21:36:28.737 +0200,49,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211387.998892,50.57800069921704,8.66302080453249,182.4682,0,63.6328125,4,5,-9999
2020-08-23 21:36:29.240 +0200,50,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211388.999081,50.57800069921704,8.66302080453249,181.8839,0,63.6328125,3,5,-9999
2020-08-23 21:36:29.744 +0200,51,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211388.999081,50.57800069921704,8.66302080453249,181.8839,0,63.6328125,3,5,-9999
2020-08-23 21:36:30.247 +0200,52,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211389.999259,50.57800069921704,8.66302080453249,181.673,0,63.6328125,4,5,-9999
2020-08-23 21:36:30.750 +0200,53,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211389.999259,50.57800069921704,8.66302080453249,181.673,0,63.6328125,4,5,-9999
2020-08-23 21:36:31.253 +0200,54,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211390.999424,50.57800069921704,8.66302080453249,181.5304,0,63.6328125,4,5,-9999
2020-08-23 21:36:31.756 +0200,55,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211390.999424,50.57800069921704,8.66302080453249,181.5304,0,63.6328125,4,5,-9999
2020-08-23 21:36:32.260 +0200,56,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211391.99958,50.57800069921704,8.66302080453249,181.6792,0,63.6328125,4,5,-9999
2020-08-23 21:36:32.764 +0200,57,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211391.99958,50.57800069921704,8.66302080453249,181.6792,0,63.6328125,4,5,-9999
2020-08-23 21:36:33.266 +0200,58,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211392.999727,50.57800069921704,8.66302080453249,181.5448,0,63.6328125,4,5,-9999
2020-08-23 21:36:33.769 +0200,59,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211392.999727,50.57800069921704,8.66302080453249,181.5448,0,63.6328125,4,5,-9999
2020-08-23 21:36:34.272 +0200,60,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211393.999865,50.57800069921704,8.66302080453249,181.6776,0,63.6328125,4,5,-9999
2020-08-23 21:36:34.777 +0200,61,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211393.999865,50.57800069921704,8.66302080453249,181.6776,0,63.6328125,4,5,-9999
2020-08-23 21:36:35.279 +0200,62,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211394.999993,50.57800069921704,8.66302080453249,181.6658,0,63.6328125,4,5,-9999
2020-08-23 21:36:35.782 +0200,63,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211394.999993,50.57800069921704,8.66302080453249,181.6658,0,63.6328125,4,5,-9999
2020-08-23 21:36:36.285 +0200,64,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211396.000114,50.57800069921704,8.66302080453249,181.5976,0,63.6328125,4,5,-9999
2020-08-23 21:36:36.788 +0200,65,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211396.000114,50.57800069921704,8.66302080453249,181.5976,0,63.6328125,4,5,-9999
2020-08-23 21:36:37.292 +0200,66,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211397.000228,50.57800069921704,8.66302080453249,181.5954,0,63.6328125,4,5,-9999
2020-08-23 21:36:37.795 +0200,67,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211397.000228,50.57800069921704,8.66302080453249,181.5954,0,63.6328125,4,5,-9999
2020-08-23 21:36:38.298 +0200,68,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211398.000334,50.57800069921704,8.66302080453249,181.6975,0,63.6328125,4,5,-9999
2020-08-23 21:36:38.801 +0200,69,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211398.000334,50.57800069921704,8.66302080453249,181.6975,0,63.6328125,4,5,-9999
2020-08-23 21:36:39.304 +0200,70,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211399.000434,50.57800069921704,8.66302080453249,181.8764,0,63.6328125,4,5,-9999
2020-08-23 21:36:39.808 +0200,71,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211399.000434,50.57800069921704,8.66302080453249,181.8764,0,63.6328125,4,5,-9999
2020-08-23 21:36:40.311 +0200,72,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211400.000528,50.57800069921704,8.66302080453249,181.8319,0,107.2265625,4,5,-9999
2020-08-23 21:36:40.814 +0200,73,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211400.000528,50.57800069921704,8.66302080453249,181.8319,0,107.2265625,4,5,-9999
2020-08-23 21:36:41.317 +0200,74,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211401.000616,50.57798590515794,8.663046285518131,181.6084,2.55,117.421875,4,5,-9999
2020-08-23 21:36:41.820 +0200,75,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211401.000616,50.57798590515794,8.663046285518131,181.6084,2.55,117.421875,4,5,-9999
2020-08-23 21:36:42.323 +0200,76,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211402.0007,50.57796981190385,8.663083668806276,181.9842,3.11,120.9375,4,5,-9999
2020-08-23 21:36:42.827 +0200,77,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211402.0007,50.57796981190385,8.663083668806276,181.9842,3.11,120.9375,4,5,-9999
2020-08-23 21:36:43.330 +0200,78,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211403.000777,50.57794915051253,8.663129517816625,181.9108,3.11,124.1015625,4,5,-9999
2020-08-23 21:36:43.833 +0200,79,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211403.000777,50.57794915051253,8.663129517816625,181.9108,3.11,124.1015625,4,5,-9999
2020-08-23 21:36:44.336 +0200,80,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211404.000849,50.57792517826946,8.663179557778559,182.168,3.98,124.453125,4,5,-9999
2020-08-23 21:36:44.839 +0200,81,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211404.000849,50.57792517826946,8.663179557778559,182.168,3.98,124.453125,4,5,-9999
2020-08-23 21:36:45.343 +0200,82,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211405.000917,50.57789479387046,8.663235045977554,182.1336,4.93,125.859375,4,10,-9999
2020-08-23 21:36:45.846 +0200,83,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211405.000917,50.57789479387046,8.663235045977554,182.1336,4.93,125.859375,4,10,-9999
2020-08-23 21:36:46.349 +0200,84,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211406.000982,50.577861852991,8.663301430650673,182.089,6.02,127.265625,4,10,-9999
2020-08-23 21:36:46.852 +0200,85,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211406.000982,50.577861852991,8.663301430650673,182.089,6.02,127.265625,4,10,-9999
2020-08-23 21:36:47.355 +0200,86,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211407.001042,50.57782669090719,8.66338432767304,182.2065,5.28,128.3203125,4,10,-9999
2020-08-23 21:36:47.859 +0200,87,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211407.001042,50.57782669090719,8.66338432767304,182.2065,5.28,128.3203125,4,10,-9999
2020-08-23 21:36:48.361 +0200,88,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211408.001099,50.57779488158466,8.663526987665019,182.3364,5.42,124.453125,4,10,-9999
2020-08-23 21:36:48.865 +0200,89,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211408.001099,50.57779488158466,8.663526987665019,182.3364,5.42,124.453125,4,10,-9999
2020-08-23 21:36:49.368 +0200,90,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211409.001152,50.5777505832264,8.663593707614265,182.5226,5.93,128.3203125,4,10,-9999
2020-08-23 21:36:49.871 +0200,91,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211409.001152,50.5777505832264,8.663593707614265,182.5226,5.93,128.3203125,4,10,-9999
2020-08-23 21:36:50.374 +0200,92,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211410.001202,50.57770733260603,8.663665624343476,182.5938,6.35,133.2421875,4,10,-9999
2020-08-23 21:36:50.877 +0200,93,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211410.001202,50.57770733260603,8.663665624343476,182.5938,6.35,133.2421875,4,10,-9999
2020-08-23 21:36:51.380 +0200,94,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211411.00125,50.57766688992323,8.663699235775194,182.9788,6.27,131.484375,4,10,-9999
2020-08-23 21:36:51.884 +0200,95,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211411.00125,50.57766688992323,8.663699235775194,182.9788,6.27,131.484375,4,10,-9999
2020-08-23 21:36:52.387 +0200,96,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211412.001294,50.57763466150553,8.66376645863863,183.1865,6.3,131.484375,4,10,-9999
2020-08-23 21:36:52.890 +0200,97,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211412.001294,50.57763466150553,8.66376645863863,183.1865,6.3,131.484375,4,10,-9999
2020-08-23 21:36:53.393 +0200,98,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211413.001337,50.57760239117832,8.663845080890379,183.5309,6.21,121.2890625,4,10,-9999
2020-08-23 21:36:53.896 +0200,99,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211413.001337,50.57760239117832,8.663845080890379,183.5309,6.21,121.2890625,4,10,-9999
2020-08-23 21:36:54.399 +0200,100,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211414.001375,50.57756278668584,8.663943903528772,184.7657,6.55,122.34375,4,10,-9999
2020-08-23 21:36:54.903 +0200,101,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211414.001375,50.57756278668584,8.663943903528772,184.7657,6.55,122.34375,4,10,-9999
2020-08-23 21:36:55.406 +0200,102,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211415.001413,50.57754174810888,8.664038702853642,184.784,6.21,126.2109375,4,10,-9999
2020-08-23 21:36:55.909 +0200,103,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211415.001413,50.57754174810888,8.664038702853642,184.784,6.21,126.2109375,4,10,-9999
2020-08-23 21:36:56.412 +0200,104,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211416.001447,50.57751031597198,8.664103578784189,184.7172,5.99,126.9140625,4,10,-9999
2020-08-23 21:36:56.915 +0200,105,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211416.001447,50.57751031597198,8.664103578784189,184.7172,5.99,126.9140625,4,10,-9999
2020-08-23 21:36:57.418 +0200,106,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211417.001479,50.57747947056831,8.664155462764821,184.8004,5.2,129.7265625,4,30,-9999
2020-08-23 21:36:57.921 +0200,107,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211417.001479,50.57747947056831,8.664155462764821,184.8004,5.2,129.7265625,4,30,-9999
2020-08-23 21:36:58.424 +0200,108,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211418.001511,50.57745968927683,8.664218997590861,184.658,5.2,130.4296875,4,30,-9999
2020-08-23 21:36:58.928 +0200,109,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211418.001511,50.57745968927683,8.664218997590861,184.658,5.2,130.4296875,4,30,-9999
2020-08-23 21:36:59.431 +0200,110,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211419.001539,50.57741660629453,8.664248837166152,184.5325,5.1,136.40625,4,30,-9999
2020-08-23 21:36:59.934 +0200,111,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211419.001539,50.57741660629453,8.664248837166152,184.5325,5.1,136.40625,4,30,-9999
2020-08-23 21:37:00.437 +0200,112,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211420.001567,50.57740625464411,8.664286807187519,184.8663,4.74,135.703125,4,30,-9999
2020-08-23 21:37:00.940 +0200,113,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211420.001567,50.57740625464411,8.664286807187519,184.8663,4.74,135.703125,4,30,-9999
2020-08-23 21:37:01.443 +0200,114,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211421.001592,50.5773922149563,8.664286807187519,184.9584,3.37,142.03125,4,10,-9999
2020-08-23 21:37:01.947 +0200,115,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211421.001592,50.5773922149563,8.664286807187519,184.9584,3.37,142.03125,4,10,-9999
2020-08-23 21:37:02.450 +0200,116,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211422.001616,50.57736258492859,8.664353359498701,185.3914,3.46,142.3828125,4,30,-9999
2020-08-23 21:37:02.953 +0200,117,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211422.001616,50.57736258492859,8.664353359498701,185.3914,3.46,142.3828125,4,30,-9999
2020-08-23 21:37:03.459 +0200,118,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211423.00164,50.57736799125613,8.664325028665981,185.6355,3.37,163.828125,4,30,-9999
2020-08-23 21:37:03.959 +0200,119,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211423.00164,50.57736799125613,8.664325028665981,185.6355,3.37,163.828125,4,30,-9999
2020-08-23 21:37:04.462 +0200,120,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211424.001661,50.57726112199069,8.664278257646284,185.9217,3.46,211.2890625,4,30,-9999
2020-08-23 21:37:04.965 +0200,121,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211424.001661,50.57726112199069,8.664278257646284,185.9217,3.46,211.2890625,4,30,-9999
2020-08-23 21:37:05.468 +0200,122,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211425.001682,50.5772254569927,8.664228469141445,186.0747,5.82,216.9140625,4,30,-9999
2020-08-23 21:37:05.972 +0200,123,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211425.001682,50.5772254569927,8.664228469141445,186.0747,5.82,216.9140625,4,30,-9999
2020-08-23 21:37:06.475 +0200,124,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211426.001701,50.57715328880639,8.664170717828593,186.2917,6.79,220.4296875,4,30,-9999
2020-08-23 21:37:06.978 +0200,125,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211426.001701,50.57715328880639,8.664170717828593,186.2917,6.79,220.4296875,4,30,-9999
2020-08-23 21:37:07.481 +0200,126,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211427.001718,50.57716762186082,8.664080277093372,186.3991,6.34,220.4296875,4,30,-9999
2020-08-23 21:37:07.984 +0200,127,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211427.001718,50.57716762186082,8.664080277093372,186.3991,6.34,220.4296875,4,30,-9999
2020-08-23 21:37:08.487 +0200,128,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211428.001736,50.5770949088508,8.664020849399886,186.4941,6.34,222.5390625,4,30,-9999
2020-08-23 21:37:08.990 +0200,129,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211428.001736,50.5770949088508,8.664020849399886,186.4941,6.34,222.5390625,4,30,-9999
2020-08-23 21:37:09.494 +0200,130,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211429.001751,50.57704411451758,8.66395211779388,186.7331,6.82,215.859375,4,30,-9999
2020-08-23 21:37:09.997 +0200,131,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211429.001751,50.57704411451758,8.66395211779388,186.7331,6.82,215.859375,4,30,-9999
2020-08-23 21:37:10.500 +0200,132,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211430.001767,50.57704411451758,8.66395211779388,186.9877,0,215.859375,4,10,-9999
2020-08-23 21:37:11.003 +0200,133,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211430.001767,50.57704411451758,8.66395211779388,186.9877,0,215.859375,4,10,-9999
2020-08-23 21:37:11.506 +0200,134,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211431.001781,50.57703325995298,8.663957314573846,186.8824,1.93,230.625,4,10,-9999
2020-08-23 21:37:12.009 +0200,135,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211431.001781,50.57703325995298,8.663957314573846,186.8824,1.93,230.625,4,10,-9999
2020-08-23 21:37:12.512 +0200,136,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211432.001795,50.57700627022476,8.663914399229608,187.2505,1.93,227.8125,4,10,-9999
2020-08-23 21:37:13.015 +0200,137,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211432.001795,50.57700627022476,8.663914399229608,187.2505,1.93,227.8125,4,10,-9999
2020-08-23 21:37:13.518 +0200,138,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211433.001808,50.57697425135465,8.663861593239627,186.9603,4.43,227.109375,4,10,-9999
2020-08-23 21:37:14.022 +0200,139,86806BB0-2177-43EE-B23F-9888E35C9758,iPhone-8,1598211433.001808,50.57697425135465,8.663861593239627,186.9603,4.43,227.109375,4,10,-9999
